episode_id,step,action,action_valid,history_valid,o_t,o_t_1,delta_1,delta_2,delta_3,delta_4,slope_5,std_5,var_5,range_5,delta_3_bin,noise_bin,reward,done
23,5,RUN,True,True,0.11427957755623672,0.13828475363797263,-0.024005176081735913,0.2470968950896718,0.1567295380325359,0.12809834456182628,-0.020034613537790173,0.120278583366995,0.014466937616771166,0.28475566367729654,"(-0.2,0.2]",Q4,0.0,False
23,6,RUN,True,True,-0.09248146590481517,-0.11916372502754628,0.026682259122731117,-0.07638579966327158,-0.042029780067937346,-0.08921388993664997,-0.02280891365017928,0.12178735739033597,0.01483216042012142,0.28475566367729654,"(-0.2,0.2]",Q4,0.0,False
23,7,TUMBLE,True,True,0.06523777766713601,-0.1464709100393239,0.2117086877064599,0.054338721841425235,0.10679537712977012,0.12619690852099819,0.042279244952387315,0.10501697907566791,0.011028565894179273,0.26075048759556063,"(-0.2,0.2]",Q3,0.0,False
23,8,TUMBLE,True,True,0.2048796354832945,0.11427957755623672,0.09060005792705778,0.21850147960213406,0.17586767237710865,0.21973839066348608,0.0653659291156136,0.13043555983558575,0.01701343526962267,0.35135054552261835,"(-0.2,0.2]",Q4,0.0,False
23,9,RUN,True,True,0.02814434096897934,-0.09248146590481517,0.12062580687379451,-0.10691436560623589,-0.031067641446225768,-0.04483454023148367,0.012509062821359477,0.09813125541455113,0.009629743289235871,0.29736110138810967,"(-0.2,0.2]",Q3,0.0,False
23,10,TUMBLE,True,True,0.04264398052713224,0.06523777766713601,-0.02259379714000377,-0.07386800769900467,-0.05677660417933769,-0.008801091526516425,0.023315745616573822,0.09492327823081337,0.009010428750084407,0.29736110138810967,"(-0.2,0.2]",Q3,0.0,False
23,11,TUMBLE,True,True,0.02840495190874678,0.2048796354832945,-0.1764746835745477,-0.006989208839309011,-0.06348436708438857,-0.05682148175288873,-0.023590130647294063,0.06688947649165951,0.00447420206532827,0.17673529451431516,"(-0.2,0.2]",Q2,0.0,False
23,12,TUMBLE,True,True,0.23021598561396184,0.02814434096897934,0.2020716446449825,0.19469151939602233,0.19715156114567572,0.15419775839192362,0.005093331120110184,0.09088409630626468,0.008259918961406394,0.2020716446449825,"(-0.2,0.2]",Q2,0.0,False
23,13,RUN,True,True,-0.0013636492182946634,0.04264398052713224,-0.0440076297454269,-0.13067411797964895,-0.10178528856824162,-0.08371596397299973,0.012855602471228163,0.08354152194715336,0.006979185889246707,0.2315796348322565,"(-0.2,0.2]",Q2,0.0,False
23,14,RUN,True,True,-0.01814745011180833,0.02840495190874678,-0.046552402020555106,-0.13257361830964193,-0.10389987954661298,-0.09312276731969488,-0.015135146240492251,0.08953088518769896,0.008015779402492932,0.24836343572577016,"(-0.2,0.2]",Q2,0.0,False
23,15,TUMBLE,True,True,-0.06527915495458782,0.23021598561396184,-0.29549514056854964,-0.05552360528953632,-0.13551411704920743,-0.12505661450273922,-0.04357316494524391,0.10232827331141975,0.01047107551889662,0.29549514056854964,"(-0.2,0.2]",Q3,0.0,False
23,16,TUMBLE,True,True,0.022769902780644478,-0.0013636492182946634,0.024133551998939143,0.06448320531384255,0.05103332087554141,-0.013586530051673287,-0.04788076714029281,0.10242311437801213,0.010490494358891355,0.29549514056854964,"(-0.2,0.2]",Q3,0.0,False
23,17,TUMBLE,True,True,0.17796773668120308,-0.01814745011180833,0.1961151867930114,0.19922236276817476,0.19818663744312032,0.19347282455721465,0.03995801246914482,0.08257697270125887,0.006818956420504453,0.24324689163579089,"(-0.2,0.2]",Q2,0.0,False
23,18,RUN,True,True,-0.1332441149397307,-0.06527915495458782,-0.06796495998514289,-0.23361293467065447,-0.1783969431088173,-0.16257187353859356,0.0013053561979946154,0.10438860411382248,0.010896980668832355,0.3112118516209338,"(-0.2,0.2]",Q3,0.0,False
23,19,TUMBLE,True,True,0.07572186544188697,0.022769902780644478,0.052951962661242497,0.05336005457115078,0.05322402393451468,0.07516827305000472,0.01259880230725745,0.10837466084859315,0.011745067114047589,0.3112118516209338,"(-0.2,0.2]",Q3,0.0,True
24,0,TUMBLE,True,False,,,,,,,,,,,,,0.0,False
24,1,TUMBLE,True,True,0.11582723458212435,0.11582723458212435,0.0,,,,-0.07471710212016369,0.03735855106008183,0.0013956613373087413,0.07471710212016366,,Q1,0.0,False
24,2,TUMBLE,True,True,0.15580914473394436,0.11582723458212435,0.03998191015182001,0.0026233590917381644,,,-0.01736759598417184,0.030528187429726975,0.0009319702277445401,0.07471710212016366,,Q1,0.0,False
24,3,TUMBLE,True,True,0.05134730786879654,0.11582723458212435,-0.0644799267133278,-0.08447088178923781,-0.10271293080398905,,-0.03776091763486547,0.051740627892866736,0.002677092574748099,0.13919702883349147,"(-0.2,0.2]",Q1,0.0,False
24,4,RUN,True,True,0.03442647215427556,0.11582723458212435,-0.0814007624278488,-0.0691517541470949,-0.07323475690734618,-0.09395553381751279,-0.03767156558093528,0.059616246387942655,0.0035540968333878857,0.15611786454801246,"(-0.2,0.2]",Q1,0.0,False
24,5,TUMBLE,True,True,0.11189311331294667,0.15580914473394436,-0.04391603142099769,0.06900622330141062,0.031365471727274524,0.022540573478161463,-0.012925091511802421,0.044688079677918095,0.001997024465299956,0.12138267257966881,"(-0.2,0.2]",Q1,0.0,False
24,6,TUMBLE,True,True,0.3380027527559778,0.05134730786879654,0.28665544488718125,0.2648429600223667,0.2721137883106382,0.24963374323848703,0.042493302148821674,0.10884444279626482,0.011847112727629365,0.3035762806017022,"(0.2,1]",Q3,0.0,False
24,7,TUMBLE,True,True,0.13473608466469672,0.03442647215427556,0.10030961251042117,-0.09021184836976551,-0.026704694743036633,0.0008186731416975901,0.04703538341935024,0.10849212084970393,0.011770540286466763,0.3035762806017022,"(-0.2,0.2]",Q3,0.0,False
24,8,TUMBLE,True,True,0.12466271830858844,0.11189311331294667,0.012769604995641767,-0.11170670040174882,-0.07021459860261861,-0.030101887413385764,0.020331546366037595,0.10101632574669309,0.010204298067362009,0.3035762806017022,"(-0.2,0.2]",Q3,0.0,False
24,9,TUMBLE,True,True,0.13720190000041244,0.3380027527559778,-0.20080085275556536,0.007502498513769856,-0.061931951909341865,-0.04012176726013997,-0.016272246107245765,0.08482170548612945,0.007194721721575683,0.22610963944303114,"(-0.2,0.2]",Q2,0.0,False
24,10,RUN,True,True,0.17978193809462334,0.13473608466469672,0.04504585342992662,0.0488496289401229,0.047581703770057465,-0.003868925837795495,-0.03139758139869935,0.0798326294924776,0.006373248731683205,0.21334003444738936,"(-0.2,0.2]",Q2,0.0,False
24,11,TUMBLE,True,True,0.07348201303382136,0.12466271830858844,-0.05118070527476708,-0.08500990601369653,-0.0737335057673867,-0.07061364723325887,-0.006738892347571571,0.0339861883266842,0.0011550609969768456,0.10629992506080198,"(-0.2,0.2]",Q1,0.0,False
24,12,RUN,True,True,-0.04482710845544825,0.13720190000041244,-0.18202900845586067,-0.17145908401967058,-0.17498239216506728,-0.17360925081480966,-0.04026995404946644,0.07727752974375877,0.005971816603297522,0.22460904655007158,"(-0.2,0.2]",Q2,0.0,False
24,13,TUMBLE,True,True,0.005353250501588247,0.17978193809462334,-0.1744286875930351,-0.008974201787598307,-0.06412569705607724,-0.08105643516676397,-0.048830634554772,0.0823948590108663,0.006788912791420534,0.22460904655007158,"(-0.2,0.2]",Q2,0.0,False
24,14,TUMBLE,True,True,-0.019681594416129128,0.07348201303382136,-0.09316360744995049,5.533456080087512e-05,-0.031017646109449577,-0.0731291177097753,-0.04670558275537381,0.08076016561236075,0.006522204349735937,0.22460904655007158,"(-0.2,0.2]",Q2,0.0,False
24,15,RUN,True,True,-0.009686969579794924,-0.04482710845544825,0.03514013887565333,-0.0025227976225244836,0.010031514543534788,-0.01326860974575298,-0.014119245118791349,0.0397860039718176,0.0015829261120454859,0.11830912148926961,"(-0.2,0.2]",Q1,0.0,False
24,16,TUMBLE,True,True,0.05872377739050866,0.005353250501588247,0.05337052688892041,0.07340805938847068,0.0667288818886206,0.07593438287795468,0.019206155161053066,0.03448864775336017,0.0011894668238553556,0.10355088584595691,"(-0.2,0.2]",Q1,0.0,False
24,17,TUMBLE,True,True,0.3012993561172331,-0.019681594416129128,0.3209809505333622,0.2767809522118762,0.29151428498570486,0.2926222401431899,0.06702975830379272,0.12013275393078326,0.014431878566994122,0.3209809505333622,"(0.2,1]",Q4,0.0,False
24,18,RUN,True,True,0.42215170444195466,-0.009686969579794924,0.4318386740217496,0.2421401376880838,0.30537298313263905,0.33948806206400023,0.11946529234131952,0.17865026779072296,0.03191591818169703,0.44183329885808376,"(0.2,1]",Q4,1.0,True
25,0,TUMBLE,True,False,,,,,,,,,,,,,0.0,False
25,1,RUN,True,True,-0.16857916429721284,-0.16857916429721284,0.0,,,,-0.32500907171510257,0.16250453585755129,0.026407724174278172,0.32500907171510257,,Q4,0.0,False
25,2,RUN,True,True,0.20304128061447962,-0.16857916429721284,0.37162044491169244,0.20911590905414118,,,0.023305686598294868,0.16529612211783526,0.027322807987194307,0.37162044491169244,,Q4,0.0,False
25,3,TUMBLE,True,True,0.2869429041929658,-0.16857916429721284,0.4555220684901786,0.2697118460343324,0.2233122296145803,,0.07631594352369206,0.1727495932579576,0.029842421970789793,0.4555220684901786,"(0.2,1]",Q4,0.0,False
25,4,RUN,True,True,0.4016541883095538,-0.16857916429721284,0.5702333526067667,0.15666209590583108,0.2945191814728096,0.2821954563275232,0.09459706302735066,0.1913515656276052,0.036615421668135695,0.5702333526067667,"(0.2,1]",Q4,0.0,False
25,5,RUN,True,True,0.44872468194298504,0.20304128061447962,0.2456834013285054,0.10442613569172526,0.1515118909039853,0.2679598797380385,0.143322060017547,0.2191097242828898,0.048009071275323986,0.6173038462401979,"(-0.2,0.2]",Q4,1.0,True
26,0,RUN,True,False,,,,,,,,,,,,,0.0,False
26,1,RUN,True,True,0.11269468896530625,0.11269468896530625,0.0,,,,0.019139995659977697,0.009569997829988859,9.158485846599147e-05,0.019139995659977718,,Q1,0.0,False
26,2,TUMBLE,True,True,0.20062613306601818,0.11269468896530625,0.08793144410071192,0.09750144193070079,,,0.05353571988034482,0.04662208764562563,0.002173619056436398,0.10707143976068964,,Q1,0.0,False
26,3,TUMBLE,True,True,0.12655129804005186,0.11269468896530625,0.013856609074745604,-0.030109112975610364,-0.00907387373883245,,0.018692125830488193,0.04056663825664015,0.0016456521394451,0.10707143976068964,"(-0.2,0.2]",Q1,0.0,False
26,4,RUN,True,True,-0.03763763239885147,0.11269468896530625,-0.15033232136415772,-0.2012263479518865,-0.18426167242264357,-0.1709943357430277,-0.024852804233361434,0.07742591148025295,0.005994771768547965,0.23826376546486966,"(-0.2,0.2]",Q2,0.0,False
26,5,TUMBLE,True,True,0.1631918244957059,0.20062613306601818,-0.03743430857031227,0.1187349916751057,0.0666785582599664,0.0626332025775747,-0.013726949440407032,0.08133012883554043,0.006614589856405605,0.23826376546486966,"(-0.2,0.2]",Q2,0.0,False
26,6,RUN,True,True,0.15185879400177432,0.12655129804005186,0.025307495961722465,0.08908169795334711,0.06782363062280555,0.038675888201043215,-0.006089415167283375,0.08278818521986939,0.0068538836119994,0.23826376546486966,"(-0.2,0.2]",Q2,0.0,False
26,7,RUN,True,True,0.009218396402506941,-0.03763763239885147,0.04685602880135841,-0.14830691284623318,-0.08325259896370263,-0.09177267463216321,-0.004516937687446419,0.08132094519681539,0.006613096127703452,0.2008294568945574,"(-0.2,0.2]",Q2,0.0,False
26,8,RUN,True,True,-0.12350451338204414,0.1631918244957059,-0.28669633787775006,-0.20404310858418478,-0.2315941850153732,-0.19516235900732806,-0.0325707190059584,0.11056719662065373,0.012225104968550301,0.28669633787775006,"(-1,-0.2]",Q3,0.0,False
26,9,TUMBLE,True,True,0.14549782514660747,0.15185879400177432,-0.006360968855166849,0.20264088363637606,0.13297359947252843,0.09530669976712172,-0.031075130608201534,0.11155366950920356,0.012444221180968612,0.28669633787775006,"(-0.2,0.2]",Q3,0.0,False
26,10,RUN,True,True,-0.03946712961202235,0.009218396402506941,-0.048685526014529294,-0.05046378549430402,-0.04987103233437911,-0.0852347551542335,-0.024637241848349287,0.10677295790031185,0.011400464538781768,0.2753633073838185,"(-0.2,0.2]",Q3,0.0,False
26,11,RUN,True,True,-0.15836280855693663,-0.12350451338204414,-0.03485829517489249,-0.21137815632422918,-0.1525382026077836,-0.15629895319569861,-0.02511250261488653,0.1073238718276812,0.011518413464084543,0.3038606337035441,"(-0.2,0.2]",Q3,0.0,False
26,12,RUN,True,True,-0.04420254301120025,0.14549782514660747,-0.18970036815780772,0.054712426073279245,-0.026758505337083082,-0.00024338641010134,-0.01452566929618561,0.1051948981607163,0.011065966599043473,0.3038606337035441,"(-0.2,0.2]",Q3,0.0,False
26,13,RUN,True,True,0.19334573948780595,-0.03946712961202235,0.2328128690998283,0.2946284152718744,0.2740232332145257,0.21747940349619388,0.009096041528321882,0.13058944305499745,0.01705360263741442,0.3517085480447426,"(0.2,1]",Q4,0.0,False
26,14,RUN,True,True,0.07393421728044917,-0.15836280855693663,0.23229702583738582,-0.0006373809578536782,0.07700742130722615,0.08610590270353749,0.05785112418296854,0.11942500133619847,0.014262330944151008,0.3517085480447426,"(-0.2,0.2]",Q4,0.0,False
26,15,TUMBLE,True,True,0.10847084838985822,-0.04420254301120025,0.15267339140105848,-0.025169129994269332,0.03411171047083994,0.09229219708982866,0.0651804074185239,0.12300306670082628,0.015129754417807919,0.3517085480447426,"(-0.2,0.2]",Q4,0.0,False
26,16,RUN,True,True,0.09477167756403765,0.19334573948780595,-0.0985740619237683,0.0035691447288839495,-0.030478590822000134,0.01188461202730938,0.019307355005252817,0.07642063319719877,0.005840113178260799,0.2375482824990062,"(-0.2,0.2]",Q2,0.0,False
26,17,TUMBLE,True,True,0.08070687608387098,0.07393421728044917,0.006772658803421802,-0.020914386893076953,-0.011685371660910701,-0.036923744596666766,-0.020444026652428157,0.04321869485987378,0.0018678555853908802,0.11941152220735678,"(-0.2,0.2]",Q1,0.0,False
26,18,TUMBLE,True,True,-0.036328355052020526,0.10847084838985822,-0.14479920344187874,-0.12406763187597483,-0.13097815573127614,-0.12579925988157453,-0.02482891169709266,0.05170620066516704,0.0026735311872265206,0.14479920344187874,"(-0.2,0.2]",Q1,0.0,False
26,19,RUN,True,True,-0.0017813496729661218,0.09477167756403765,-0.09655302723700376,-0.023970610188891347,-0.04816474920492882,-0.06368661141940271,-0.03516044287417069,0.057439858806250556,0.0032993373796819997,0.14479920344187874,"(-0.2,0.2]",Q1,0.0,True
27,0,TUMBLE,True,False,,,,,,,,,,,,,0.0,False
27,1,TUMBLE,True,True,0.005133181985857063,0.005133181985857063,0.0,,,,-0.16535809194572043,0.0826790459728602,0.0068358246429823305,0.16535809194572043,,Q2,0.0,False
27,2,TUMBLE,True,True,-0.014115657855101146,0.005133181985857063,-0.01924883984095821,-0.10192788581381841,,,-0.09230346589333932,0.08286101862680371,0.006865948407871512,0.18460693178667864,,Q2,0.0,False
27,3,RUN,True,True,0.19742469740429064,0.005133181985857063,0.1922915154184336,0.20191593533891267,0.14358843138351285,,0.006155143057718112,0.09494876703253953,0.009015268360999466,0.2115403552593918,"(-0.2,0.2]",Q3,0.0,False
27,4,TUMBLE,True,True,0.19451188139146275,0.005133181985857063,0.1893786994056057,0.10285736161686801,0.13169780754644722,0.10477850752480675,0.024033273033820395,0.09470364507799967,0.00896878039105973,0.2115403552593918,"(-0.2,0.2]",Q3,0.0,False
27,5,TUMBLE,True,True,0.14348509318309008,-0.014115657855101146,0.1576007510381912,-0.052483196214786615,0.01754478620287267,0.047746567451462746,0.048533136164102986,0.09186654562707819,0.008439462205452039,0.2115403552593918,"(-0.2,0.2]",Q2,0.0,False
27,6,RUN,True,True,0.4050069637768246,0.19742469740429064,0.20758226637253396,0.2360084764895482,0.2265330731172101,0.274680460245889,0.07843056390426509,0.13417756966973535,0.018003620202476683,0.41912262163192576,"(0.2,1]",Q4,0.0,False
27,7,TUMBLE,True,True,0.2957164384183699,0.19451188139146275,0.10120455702690717,0.021470409938412593,0.048048458967910795,0.06060927947945288,0.040707856441352004,0.09302395271219381,0.00865345577820047,0.26152187059373455,"(-0.2,0.2]",Q2,0.0,False
27,8,RUN,True,True,0.2360511102861175,0.14348509318309008,0.09256601710302742,-0.11431059081147973,-0.045351721506644044,-0.023628983906319317,0.023530980302458912,0.09012586138501957,0.008122670890391762,0.26152187059373455,"(-0.2,0.2]",Q2,0.0,False
27,9,TUMBLE,True,True,0.18555349447095293,0.4050069637768246,-0.21945346930587167,-0.08033027988129077,-0.12670467635615107,-0.08451140694514758,-0.008481905091498144,0.09138981311630177,0.008352097941432563,0.26152187059373455,"(-0.2,0.2]",Q2,0.0,False
27,10,RUN,True,True,0.24773956385401114,0.2957164384183699,-0.047976874564358785,0.036937261475475935,0.008632549462197686,-0.03284243788405511,-0.042469774379304416,0.07427912280019473,0.005517388083966409,0.21945346930587167,"(-0.2,0.2]",Q2,0.0,False
27,11,TUMBLE,True,True,0.191921624308446,0.2360511102861175,-0.044129485977671495,-0.02472490485403603,-0.03119309856191449,-0.049343527448916846,-0.019590117465195445,0.040213586206605,0.0016171325155960518,0.11016294394741699,"(-0.2,0.2]",Q1,0.0,False
27,12,TUMBLE,True,True,0.0796202021808886,0.18555349447095293,-0.10593329229006433,-0.14021039190033996,-0.12878469203024812,-0.13569624604899327,-0.030649368637296465,0.0594055768317491,0.0035290225587128457,0.16811936167312252,"(-0.2,0.2]",Q1,0.0,False
27,13,TUMBLE,True,True,0.03979456552908442,0.24773956385401114,-0.20794499832492672,-0.09597634771558289,-0.13329923125203083,-0.13641415567449025,-0.045963721955685925,0.07702893101086931,0.005933456212677264,0.20794499832492672,"(-0.2,0.2]",Q2,0.0,False
27,14,TUMBLE,True,True,-0.05629361103478275,0.191921624308446,-0.24821523534322876,-0.11600099488976925,-0.16007240837425574,-0.1960626000028903,-0.07601934085569494,0.10839071805647285,0.01174854776079779,0.3040331748887939,"(-0.2,0.2]",Q3,0.0,False
27,15,TUMBLE,True,True,0.3294291022864327,0.0796202021808886,0.24980890010554407,0.33767862503928187,0.3083887167280359,0.26566840704052364,0.013910114274030173,0.13276138107755175,0.01762558430561892,0.38572271332121544,"(0.2,1]",Q4,0.0,False
27,16,TUMBLE,True,True,0.26908781530732295,0.03979456552908442,0.22929324977823853,0.132520069681498,0.1647777963804115,0.1709502505669172,0.06685697630102166,0.14454809040589822,0.020894150439991727,0.38572271332121544,"(-0.2,0.2]",Q4,0.0,False
27,17,TUMBLE,True,True,0.3537362814154369,-0.05629361103478275,0.41002989245021965,0.054477822618559046,0.1729951792291126,0.20823181339342256,0.09532648581148104,0.16473406053327883,0.027137310699781973,0.41002989245021965,"(-0.2,0.2]",Q4,0.0,False
27,18,RUN,True,True,0.5054105283729738,0.3294291022864327,0.17598142608654116,0.19399848001159392,0.18799279536990965,0.2814206313793714,0.11477154579445173,0.18541967252965483,0.034380454961004434,0.5617041394077567,"(-0.2,0.2]",Q4,0.0,False
27,19,RUN,True,True,0.6061445834840338,0.26908781530732295,0.3370567681767108,0.1765711785898284,0.2300663751187892,0.24172865163849216,0.07897536754608528,0.1241380296661227,0.015410250409387158,0.3370567681767108,"(0.2,1]",Q4,1.0,True
28,0,TUMBLE,True,False,,,,,,,,,,,,,0.0,False
28,1,TUMBLE,True,True,0.09902044430418441,0.09902044430418441,0.0,,,,0.08427177985680932,0.042135889928404675,0.0017754332200586346,0.08427177985680935,,Q1,0.0,False
28,2,RUN,True,True,0.03392863446424051,0.09902044430418441,-0.06509180983994389,-0.022955919911539224,,,0.009589985008432741,0.03606560047457012,0.0013007275375913126,0.08427177985680935,,Q1,0.0,False
28,3,TUMBLE,True,True,-0.03247672196262154,0.09902044430418441,-0.13149716626680596,-0.098951261346834,-0.08170930303455487,,-0.020676796906993377,0.04719504811039098,0.002227372566142119,0.13149716626680596,"(-0.2,0.2]",Q1,0.0,False
28,4,RUN,True,True,0.18960211688332032,0.09902044430418441,0.09058167257913591,0.18887616063251084,0.15611133128138585,0.1607968615700257,0.021820973860508453,0.07693373098606941,0.0059187989634368965,0.22207883884594187,"(-0.2,0.2]",Q2,0.0,False
28,5,TUMBLE,True,True,0.3941489266543461,0.03392863446424051,0.3602202921901056,0.3155862291939967,0.33046425019269965,0.3216303082320652,0.07459304471194028,0.14810870662465248,0.021936188978027377,0.4266256486169676,"(0.2,1]",Q4,0.0,False
28,6,TUMBLE,True,True,0.15607317691284722,-0.03247672196262154,0.18854989887546875,-0.13580234485598597,-0.027684930278834396,0.009772437903025871,0.06709147335141809,0.14694829315798819,0.02159380086204604,0.4266256486169676,"(-0.2,0.2]",Q4,0.0,False
28,7,RUN,True,True,0.06162125826623091,0.18960211688332032,-0.1279808586170894,-0.21348979351736572,-0.18498681521727364,-0.1152156163557421,0.015466702048723191,0.1430038480797163,0.02045010056560658,0.4266256486169676,"(-0.2,0.2]",Q4,0.0,False
28,8,TUMBLE,True,True,0.20848178950869167,0.3941489266543461,-0.18566713714565442,0.0996345719191526,0.004534002230883627,0.008120419829505537,-0.029476832313737242,0.10856555095156084,0.011786478853415954,0.3325276683881152,"(-0.2,0.2]",Q3,0.0,False
28,9,TUMBLE,True,True,0.19095309187581344,0.15607317691284722,0.03487991496296622,0.05590156798835216,0.048894350313223506,-0.014128195959715512,-0.03539830569612209,0.10853607254479637,0.0117800790434493,0.3325276683881152,"(-0.2,0.2]",Q3,0.0,False
28,10,RUN,True,True,0.10549653340995477,0.06162125826623091,0.04387527514372386,-0.09422090728229779,-0.0481888464736239,-0.04878579573094105,0.0028178546603797507,0.05436110857439123,0.0029551301254367515,0.14686053124246076,"(-0.2,0.2]",Q1,0.0,False
28,11,TUMBLE,True,True,0.054248893862094645,0.20848178950869167,-0.15423289564659703,-0.09397591878078948,-0.11406157773605866,-0.08738927440307806,-0.011772998490700926,0.06437152052268795,0.004143692654402836,0.15423289564659703,"(-0.2,0.2]",Q2,0.0,False
28,12,TUMBLE,True,True,0.11931903209752061,0.19095309187581344,-0.07163405977829283,0.039446318461495905,0.002419525714899645,-0.02047604506661803,-0.031502971283606095,0.0568594077359306,0.0032329922480808047,0.15423289564659703,"(-0.2,0.2]",Q1,0.0,False
28,13,RUN,True,True,0.11506329614656778,0.10549653340995477,0.009566762736613013,0.02827933316676015,0.022041809690044434,-0.002441091664778086,-0.013795709277092548,0.043699469762312974,0.001909643657507306,0.1367041980137188,"(-0.2,0.2]",Q1,0.0,False
28,14,RUN,True,True,0.007931341443871552,0.054248893862094645,-0.04631755241822309,-0.10925982267817264,-0.08827906592485613,-0.09060059743516291,-0.013431598164769331,0.04308516513840943,0.0018563314550040114,0.11138769065364906,"(-0.2,0.2]",Q1,0.0,False
28,15,TUMBLE,True,True,0.13108038620028142,0.11931903209752061,0.011761354102760815,0.06958306740506176,0.05030916297096144,0.056939745312767784,0.004227529402272455,0.04709312339470221,0.0022177622710686487,0.12314904475640986,"(-0.2,0.2]",Q1,0.0,False
28,16,TUMBLE,True,True,-0.12110379780390988,0.11506329614656778,-0.23616709395047766,-0.19060966162598636,-0.2057954724008168,-0.21445231177597024,-0.04648285697491472,0.09659981608884634,0.009331524468398935,0.2521841840041913,"(-1,-0.2]",Q3,0.0,False
28,17,RUN,True,True,0.10028926192782492,0.007931341443871552,0.09235792048395336,0.09530096772963914,0.09431995198107722,0.0670464554311222,-0.015858320768526727,0.09415573354793678,0.008865302159950069,0.2521841840041913,"(-0.2,0.2]",Q3,0.0,False
28,18,TUMBLE,True,True,-0.2004707069690887,0.13108038620028142,-0.33155109316937015,-0.19006343903104622,-0.23722599041048753,-0.2300200049111057,-0.04475952210983769,0.1271249446930476,0.016160751563210413,0.33155109316937015,"(-1,-0.2]",Q4,0.0,False
28,19,TUMBLE,True,True,0.1601564993302873,-0.12110379780390988,0.2812602971341972,0.2102472218509192,0.2339182469453452,0.18270771349151035,-0.00212146829051672,0.14612740722705964,0.021353219142902922,0.360627206299376,"(0.2,1]",Q4,0.0,True
29,0,TUMBLE,True,False,,,,,,,,,,,,,0.0,False
29,1,TUMBLE,True,True,0.06920718127032285,0.06920718127032285,0.0,,,,0.0258285796669988,0.012914289833499404,0.00016677888190362605,0.025828579666998808,,Q1,0.0,False
29,2,TUMBLE,True,True,0.026477664830041627,0.06920718127032285,-0.04272951644028122,-0.029815226606781823,,,-0.008450468386641206,0.017570710371553812,0.0003087298629610287,0.04272951644028122,,Q1,0.0,False
29,3,TUMBLE,True,True,-0.12089295469575945,0.06920718127032285,-0.1901001359660823,-0.1687353777459417,-0.16724743726365562,,-0.05355441853375319,0.07400163603314525,0.005476242135582101,0.1901001359660823,"(-0.2,0.2]",Q2,0.0,False
29,4,RUN,True,True,-0.0409428942582401,0.06920718127032285,-0.11015007552856296,0.006264750674618805,-0.03254019139310845,-0.045485517510222374,-0.03587431276892106,0.06864417584160597,0.00471202287697332,0.1901001359660823,"(-0.2,0.2]",Q2,0.0,False
29,5,TUMBLE,True,True,-0.017234675707099495,0.026477664830041627,-0.043712340537141126,0.06368324876990028,0.02788471900088648,-0.0006969249936907285,-0.02403042730431265,0.06432499907263083,0.0041377055056939565,0.1901001359660823,"(-0.2,0.2]",Q1,0.0,False
29,6,TUMBLE,True,True,-0.017975619830270493,-0.12089295469575945,0.10291733486548896,0.011113165152399306,0.041714555056762526,0.02017259512749386,0.0014751709668035663,0.04856733372212301,0.002358785904876067,0.14737061952580108,"(-0.2,0.2]",Q1,0.0,False
29,7,RUN,True,True,0.07629349672228652,-0.0409428942582401,0.11723639098052663,0.09389864449097152,0.10167789332082322,0.12555503284512892,0.04173401772640616,0.06295401701843716,0.003963208258757675,0.19718645141804597,"(-0.2,0.2]",Q1,0.0,False
29,8,RUN,True,True,0.03208214644236601,-0.017234675707099495,0.049316822149465506,0.0029232079963579932,0.01838774604739383,0.0320470697106969,0.023957825383059822,0.04228186847217533,0.0017877564014983339,0.11723639098052663,"(-0.2,0.2]",Q1,1.0,True
30,0,TUMBLE,True,False,,,,,,,,,,,,,0.0,False
30,1,RUN,True,True,0.013651027582084776,0.013651027582084776,0.0,,,,0.0539986240969772,0.026999312048488606,0.000728962851091662,0.05399862409697721,,Q1,0.0,False
30,2,RUN,True,True,-0.022127565315285026,0.013651027582084776,-0.0357785928973698,-0.008779280848881197,,,0.009110015599803714,0.022429961735235194,0.000503103183444115,0.05399862409697721,,Q1,0.0,False
30,3,TUMBLE,True,True,0.0005146348624089359,0.013651027582084776,-0.01313639271967584,0.004752903729009061,0.01678934627843983,,0.008680810123453439,0.02074078808577055,0.0004301802904188416,0.05399862409697721,"(-0.2,0.2]",Q1,0.0,False
30,4,TUMBLE,True,True,0.4080326906538119,0.013651027582084776,0.3943816630717272,0.41883915588024995,0.410686658277409,0.4201100655002329,0.08836241816177329,0.1690648957467891,0.028582938973872665,0.4483802871687044,"(0.2,1]",Q4,0.0,False
30,5,TUMBLE,True,True,-0.08649428559225518,-0.022127565315285026,-0.06436672027697016,-0.2907679483503656,-0.21530087232590045,-0.18651198253801032,0.022986962962041703,0.1760580234393966,0.030996427617387128,0.4945269762460671,"(-1,-0.2]",Q4,0.0,False
30,6,TUMBLE,True,True,0.6848214023667544,0.0005146348624089359,0.6843067675043455,0.524052199835976,0.5774703890587658,0.6098400337145842,0.13268890149094142,0.2998322540605401,0.08989938057502427,0.7713156879590095,"(0.2,1]",Q4,0.0,False
30,7,RUN,True,True,-0.14533996989243558,0.4080326906538119,-0.5533726605462475,-0.4445035282796852,-0.48079323903520593,-0.3970585804651156,-0.001492049779674636,0.32113172795385064,0.10312558669862594,0.83016137225919,"(-1,-0.2]",Q4,0.0,False
